热维改尼盖及软膏 功能主治 消炎愈伤
热维改尼盖及软膏 治疗 鼻出血
热维改尼盖及软膏 治疗 余肌腐烂
热维改尼盖及软膏 治疗 烧伤烫伤
沙德乃吉 学名 代赭石
沙德乃吉 异名 沙的那
沙德乃吉 异名 艾及如德代密
沙德乃吉 异名 沙地乃
沙德乃吉 来源 赤铁矿矿石
沙德乃吉 成份 三氧化二铁
沙德乃吉 成份 硅
沙德乃吉 成份 铝
沙德乃吉 成份 钛
沙德乃吉 成份 镁
沙德乃吉 成份 锰
沙德乃吉 成份 镁
沙德乃吉 成份 钙
沙德乃吉 成份 铅
沙德乃吉 成份 砷
沙德乃吉 成份 铁
沙德乃吉 成份 氧
沙德乃吉 贮藏 密闭保存
沙德乃吉 贮藏 勿受潮
沙德乃吉 性味 二级干寒
沙德乃吉 功能主治 燥湿清热
沙德乃吉 功能主治 收敛生肌
沙德乃吉 功能主治 凉血止血
沙德乃吉 功能主治 明目止泻
沙德乃吉 治疗 痢疾腹泻
沙德乃吉 治疗 脓疮恶疮
沙德乃吉 治疗 经过多
沙德乃吉 治疗 各种内外出血
沙德乃吉 治疗 鼻血
沙德乃吉 治疗 吐血
沙德乃吉 治疗 便血
沙德乃吉 治疗 结膜炎
沙德乃吉 治疗 视物不清
沙德乃吉 用法用量 内服：1～2g
沙德乃吉 用法用量 外用：适量
沙德乃吉 入药形式 散剂
沙德乃吉 入药形式 片剂
沙德乃吉 入药形式 汤剂
沙德乃吉 入药形式 糖浆
沙德乃吉 入药形式 眼粉
沙德乃吉 入药形式 伤粉
沙德乃吉 入药形式 敷剂
沙德乃吉 不良反应 对膀胱有害
沙德乃吉 不良反应 也对胃有害
沙德乃吉 矫正药 西黄芪胶
沙德乃吉 矫正药 小檗实
沙德乃吉 代用药 磁石
沙德乃吉 代用药 氧化铅
沙德乃吉 代用药 锑粉
沙德乃吉 代用药 奇诺
沙德乃吉 代用药 小檗实浮膏
沙德乃吉 制剂 库日斯沙德乃吉片
库日斯沙德乃吉片 规格 代赭石3g
库日斯沙德乃吉片 规格 芫荽18g
库日斯沙德乃吉片 规格 罂粟18g
库日斯沙德乃吉片 规格 琥珀15g
库日斯沙德乃吉片 规格 珊瑚15g
库日斯沙德乃吉片 规格 马齿苋子15g
库日斯沙德乃吉片 规格 白石脂9g
库日斯沙德乃吉片 规格 焦鹿角9g
库日斯沙德乃吉片 规格 烧鸡蛋壳9g
库日斯沙德乃吉片 规格 天竺黄9g
库日斯沙德乃吉片 规格 阿拉伯胶9g
库日斯沙德乃吉片 规格 珍珠母3g
库日斯沙德乃吉片 规格 天仙子3g
库日斯沙德 功能主治 燥湿止泻
库日斯沙德 功能主治 凉血止血
库日斯沙德 功能主治 清热退烧
库日斯沙德 功能主治 收敛创口
库日斯沙德 治疗 大便溏薄
库日斯沙德 治疗 出血
库日斯沙德 治疗 复杂性伤寒
库日斯沙德 治疗 恶性疮疡
库日斯沙德 治疗 梅毒
再米切 学名 白矾
再米切 异名 艾扎主里艾比也孜
再米切 异名 晒比
再米切 异名 排提开日
再米切 来源 明矾石
再米切 来源 碱性长石
再米切 来源 火山岩
再米切 来源 多金属矿石
再米切 来源 白矾的矿石
再米切 主产地 山西
再米切 主产地 甘肃
再米切 主产地 河北
再米切 主产地 安徽
再米切 主产地 浙江
再米切 主产地 湖北
再米切 成份 碱性硫酸铝钾
再米切 成份 氧化钾
再米切 成份 氧化铝
再米切 成份 三氧化硫
再米切 性味 三级干
再米切 性味 二级热
再米切 功能主治 消炎固牙
再米切 功能主治 燥湿收敛
再米切 功能主治 固表止汗
再米切 功能主治 抗腐止血
再米切 治疗 牙龈发炎
再米切 治疗 牙齿松动
再米切 治疗 疮疡
再米切 治疗 咽炎
再米切 治疗 口腔炎
再米切 治疗 腋下出汗
再米切 治疗 手足汗多
再米切 治疗 鼻衄
再米切 治疗 尿血
再米切 治疗 淋病
再米切 用法用量 内服：0.6～1.5g
再米切 用法用量 外用：适量
再米切 入药形式 片剂
再米切 入药形式 散剂
再米切 入药形式 牙粉
再米切 入药形式 散粉
再米切 入药形式 敷剂
再米切 入药形式 软膏
再米切 入药形式 洗剂
再米切 入药形式 眼滴液
再米切 不良反应 损害肺脏
再米切 不良反应 剧咳
再米切 不良反应 肺结核
再米切 不良反应 中毒
再米切 矫正药 新鲜牛乳
再米切 矫正药 食用牛油
再米切 矫正药 牛乳酥油
再米切 矫正药 砂糖
再米切 矫正药 果糖
再米切 矫正药 冰糖
再米切 矫正药 新鲜水果
再米切 代用药 硒砂
再米切 制剂 苏努尼晒比牙粉
再米切 制剂 苏福非日西比粉
再米切 制剂 库日斯再木切片
苏努尼晒比牙粉 规格 白矾
苏努尼晒比牙粉 规格 穆库没药
苏努尼晒比牙粉 规格 锑
苏努尼晒比牙粉 规格 淀粉
苏努尼晒比牙粉 规格 玫瑰花
苏努尼晒比牙粉 规格 酸石榴树皮
苏努尼晒比牙粉 规格 诃子仁
苏努尼晒比牙粉 规格 余甘子精
苏努尼晒比牙粉 规格 石榴花
苏努尼晒比牙粉 规格 没食子
苏努尼晒比牙粉 规格 红柳实
苏努尼晒比牙粉 用法用量 外用，取适量牙粉抹于牙根部
苏努尼晒比牙粉 功能主治 消炎退肿
苏努尼晒比牙粉 功能主治 健龈固牙
苏努尼晒比牙粉 治疗 牙龈炎肿
苏努尼晒比牙粉 治疗 牙齿松动
苏福非日西比粉 规格 白矾250g
苏福非日西比粉 性味 性干热
苏福非日西比粉 用法用量 外用，取适量，撒于出汗部位或药粉用适量水溶化后漱口
苏福非日西比粉 功能主治 燥湿止汗
苏福非日西比粉 功能主治 消炎退肿
苏福非日西比粉 治疗 狐臭
苏福非日西比粉 治疗 手足多汗
苏福非日西比粉 治疗 咽喉炎
苏福非日西比粉 治疗 口腔黏膜发炎
库日斯再木切片 规格 白矾10g
库日斯再木切片 规格 煅烧鹿角10g
库日斯再木切片 规格 赤石脂10g
库日斯再木切片 规格 西黄芪胶10g
库日斯再木切片 规格 石榴花10g
库日斯再木切片 规格 马齿苋子10g
库日斯再木切片 入药形式 片剂
库日斯再木切片 功能主治 愈合创伤
库日斯再木切片 功能主治 消炎止血
库日斯再木切片 功能主治 退肿消痔
库日斯再木切片 治疗 肾脏创伤
库日斯再木切片 治疗 膀胱疮疡
库日斯再木切片 治疗 尿道出血
库日斯再木切片 治疗 痔疮
阿克土孜 学名 白盐
阿克土孜 异名 拿马其
阿克土孜 异名 哈米儿盐
阿克土孜 异名 艾里密胡里艾比也孜
阿克土孜 异名 乃买克赛非德
阿克土孜 异名 赛非德伦
阿克土孜 来源 矿物盐
阿克土孜 主产地 新疆
阿克土孜 主产地 印度
阿克土孜 主产地 巴基斯坦
阿克土孜 贮藏 贮于干燥处，防水、防潮
阿克土孜 成份 氯化钠
阿克土孜 性味 二级干热
阿克土孜 性味 味咸
阿克土孜 功能主治 生干生热
阿克土孜 功能主治 固牙爽口
阿克土孜 功能主治 清除浓性液体
阿克土孜 功能主治 增强智力
阿克土孜 功能主治 补胃消食
阿克土孜 功能主治 除癣愈疮
阿克土孜 治疗 牙齿松动
阿克土孜 治疗 慢性口腔炎
阿克土孜 治疗 智力低下
阿克土孜 治疗 胃虚纳差
阿克土孜 治疗 头癣
阿克土孜 用法用量 内服：3～12g
阿克土孜 用法用量 外用：适量
阿克土孜 入药形式 散剂
阿克土孜 入药形式 蜜膏剂
阿克土孜 入药形式 小丸剂
阿克土孜 入药形式 漱口剂
阿克土孜 入药形式 敷剂
阿克土孜 不良反应 对脑有害
阿克土孜 不良反应 皮肤瘙痒
阿克土孜 矫正药 苏依台尔
阿克土孜 矫正药 寒性食物
阿克土孜 代用药 食盐
阿克土孜 制剂 苏努尼乃买克赛非德牙粉
苏努尼乃买克赛非德牙粉 规格 白盐、野山羊角、黄诃子皮、玫瑰花各6g
苏努尼乃买克赛非德牙粉 规格 石榴花3g
苏努尼乃买克赛非德牙粉 入药形式 牙粉
苏努尼乃买克赛非德牙粉 功能主治 固齿健龈
苏努尼乃买克赛非德牙粉 功能主治 消炎退肿
苏努尼乃买克赛非德牙粉 功能主治 止血除腐
苏努尼乃买克赛非德牙粉 治疗 牙齿松动
苏努尼乃买克赛非德牙粉 治疗 牙龈发炎
苏努尼乃买克赛非德牙粉 治疗 牙龈出血
苏努尼乃买克赛非德牙粉 治疗 牙龈糜烂
苏努尼乃买克赛非德牙粉 用法用量 外用，根据病情取适量涂于牙龈部
厅买合土米 学名 白石脂
厅买合土米 异名 马哈吞泥
厅买合土米 异名 马黑徒迷泥
厅买合土米 异名 马黑吞泥
厅买合土米 异名 格力买合土米
厅买合土米 来源 高岭石
厅买合土米 主产地 全国各地
厅买合土米 成份 水化硅酸铝
厅买合土米 成份 铁
厅买合土米 成份 镁
厅买合土米 成份 钙
厅买合土米 性味 干寒
厅买合土米 功能主治 生干生寒
厅买合土米 功能主治 收敛止血
厅买合土米 功能主治 清热止泻
厅买合土米 功能主治 补心除烦
厅买合土米 功能主治 燥湿健胃
厅买合土米 功能主治 净血解毒
厅买合土米 功能主治 催吐去毒
厅买合土米 治疗 热性咯血
厅买合土米 治疗 便血
厅买合土米 治疗 腹泻
厅买合土米 治疗 心悸
厅买合土米 治疗 心烦
厅买合土米 治疗 湿性胃虚
厅买合土米 治疗 腹痛
厅买合土米 治疗 麻风病
厅买合土米 治疗 毒虫咬伤
厅买合土米 治疗 中毒
厅买合土米 入药形式 汤剂
厅买合土米 入药形式 散剂
厅买合土米 入药形式 片剂
厅买合土米 入药形式 伤粉
厅买合土米 入药形式 敷剂
厅买合土米 入药形式 搽剂
厅买合土米 入药形式 灌肠剂
厅买合土米 用法用量 内服：3～9g
厅买合土米 用法用量 外用：适量
厅买合土米 矫正药 西黄芪胶
厅买合土米 矫正药 蜂蜜
厅买合土米 矫正药 玫瑰花露
厅买合土米 不良反应 对肺脏、脾脏有害
厅买合土米 代用药 赤石脂
厅买合土米 制剂 库日斯格力买合土米片
库日斯格力买合土米片 规格 白石脂、天竺黄、西黄芪胶、阿拉伯胶、马齿苋子、黄瓜子、甜瓜子各15g
库日斯格力买合土米片 规格 腺毛车前子3g
库日斯格力买合土米片 入药形式 片剂
库日斯格力买合土米片 用法用量 内服，每日2次，每次3g
库日斯格力买合土米片 功能主治 敛疮愈疡
库日斯格力买合土米片 功能主治 收敛止血
库日斯格力买合土米片 治疗 尿道疮疡
库日斯格力买合土米片 治疗 小便带血
木蜜亚 学名 地蜡
木蜜亚 异名 木蜜纳亦
木蜜亚 异名 艾热困吉巴里
木蜜亚 异名 木蜜亚依
木蜜亚 来源 天然石油
木蜜亚 来源 油页岩
木蜜亚 主产地 新疆
木蜜亚 主产地 埃及
木蜜亚 主产地 伊朗
木蜜亚 主产地 乌兹别克斯坦
木蜜亚 成份 烷类化合物
木蜜亚 性味 干热
木蜜亚 性味 三级干热
木蜜亚 功能主治 生干生热
木蜜亚 功能主治 消炎退肿
木蜜亚 功能主治 防腐生肌
木蜜亚 功能主治 除脓愈伤
木蜜亚 功能主治 化瘀壮骨
木蜜亚 治疗 炎肿
木蜜亚 治疗 脓疮
木蜜亚 治疗 跌打损伤
木蜜亚 治疗 骨折脱位
木蜜亚 用法用量 内服：0.1～0.3g
木蜜亚 用法用量 外用：适量
木蜜亚 入药形式 汤剂
木蜜亚 入药形式 煎剂
木蜜亚 入药形式 散剂
木蜜亚 入药形式 小丸
木蜜亚 入药形式 鼻滴剂
木蜜亚 入药形式 耳滴剂
木蜜亚 入药形式 敷剂
木蜜亚 入药形式 软膏
木蜜亚 不良反应 对热性气质者有害
木蜜亚 矫正药 蜂蜜煎水剂
木蜜亚 矫正药 醋酸糖浆剂
木蜜亚 代用药 吉多果化石
木蜜亚 制剂 达瓦依木蜜亚糖丸
达瓦依木蜜亚糖丸 规格 地蜡
达瓦依木蜜亚糖丸 规格 红糖
达瓦依木蜜亚糖丸 入药形式 糖丸
达瓦依木蜜亚糖丸 入药形式 敷剂
达瓦依木蜜亚糖丸 功能主治 祛寒退肿
达瓦依木蜜亚糖丸 功能主治 补益肝脏
达瓦依木蜜亚糖丸 治疗 寒性肝脏炎肿
达瓦依木蜜亚糖丸 用法用量 内服，根据病情取适量用开水送服
达瓦依木蜜亚糖丸 用法用量 用适量牛乳和芥子粉制成敷剂，外敷于肝区
星日福 学名 朱砂
星日福 异名 升哥而福
星日福 异名 赞节福尔
星日福 异名 新吉日非
星日福 来源 辰砂
星日福 主产地 湖北
星日福 主产地 湖南
星日福 主产地 广西
星日福 主产地 贵州
星日福 主产地 四川
星日福 主产地 云南
星日福 成份 硫化汞
星日福 成份 雄黄
星日福 成份 磷灰石
星日福 成份 沥青
星日福 成份 汞
星日福 性味 二级干热
星日福 性味 有毒
星日福 功能主治 燥湿祛寒
星日福 功能主治 防腐生肌
星日福 功能主治 祛风消炎
星日福 功能主治 强筋健肌
星日福 功能主治 固涩温肾
星日福 功能主治 补脑镇惊
星日福 治疗 麻风
星日福 治疗 梅毒
星日福 治疗 痈疖
星日福 治疗 关节炎
星日福 治疗 瘫痪
星日福 治疗 面瘫
星日福 治疗 早泄
星日福 治疗 遗精
星日福 治疗 心悸
星日福 用法用量 内服：0.3～1g
星日福 用法用量 外用：适量
星日福 入药形式 小丸
星日福 入药形式 散剂
星日福 入药形式 软膏
星日福 入药形式 伤粉
星日福 用法用量 不宜超量久服
星日福 用法用量 煅烧去毒后使用
星日福 矫正药 牛乳
星日福 矫正药 牛油
星日福 矫正药 无花果汁
星日福 矫正药 莳萝汁
星日福 不良反应 中毒
星日福 代用药 密陀僧
星日福 制剂 买日合米星日福软膏
买日合米星日福软膏 规格 朱砂320g
买日合米星日福软膏 规格 松香400g
买日合米星日福软膏 规格 白蜂蜡400g
买日合米星日福软膏 规格 肥皂400g
买日合米星日福软膏 规格 植物油1000ml
买日合米星日福软膏 入药形式 软膏
买日合米星日福软膏 性味 性平
买日合米星日福软膏 功能主治 软坚散结
买日合米星日福软膏 功能主治 破肿排脓
买日合米星日福软膏 治疗 疖痈
买日合米星日福软膏 治疗 脓疮
买日合米星日福软膏 治疗 冻伤
买日合米星日福软膏 用法用量 外用，酌情使用，每日1次或2日1次，酌情取适量敷于患处
密斯 学名 自然铜
密斯 异名 迷思
密斯 异名 奴阿斯
密斯 异名 坦巴
密斯 来源 黄铁矿
密斯 主产地 辽宁
密斯 主产地 河北
密斯 主产地 江苏
密斯 主产地 安徽
密斯 主产地 湖北
密斯 主产地 湖南
密斯 主产地 广东
密斯 主产地 四川
密斯 主产地 云南
密斯 来源 矿石
密斯 贮藏 贮于干燥处
密斯 成份 二硫化铁
密斯 成份 铜
密斯 成份 镍
密斯 成份 砷
密斯 成份 锑
密斯 成份 硅
密斯 成份 钡
密斯 成份 铅
密斯 成份 钙
密斯 成份 锌
密斯 成份 锰
密斯 性味 三级干热
密斯 性味 有毒
密斯 功能主治 生干生寒
密斯 功能主治 散发物质
密斯 功能主治 止咳平喘
密斯 功能主治 生干退肿
密斯 功能主治 祛腐愈疮
密斯 功能主治 愈创明目
密斯 功能主治 抗孕避孕
密斯 功能主治 解毒接骨
密斯 治疗 感冒乃孜来感冒
密斯 治疗 咳嗽气喘
密斯 治疗 各种水肿
密斯 治疗 创伤腐烂
密斯 治疗 眼创视弱
密斯 治疗 鸦片中毒
密斯 治疗 骨折
密斯 用法用量 内服：去毒自然铜0.3～1g
密斯 用法用量 外用：适量
密斯 入药形式 小丸
密斯 入药形式 散剂
密斯 入药形式 灌阴液
密斯 入药形式 伤粉
密斯 入药形式 敷剂
密斯 入药形式 软膏
密斯 不良反应 中毒
密斯 不良反应 对支配器官有害
密斯 矫正药 牛乳
密斯 矫正药 奶皮
密斯 矫正药 肉汤
密斯 矫正药 牛油
密斯 矫正药 西黄芪胶
密斯 矫正药 阿拉伯胶
密斯 矫正药 芝麻油
密斯 矫正药 白蜡
密斯 制剂 再如日奴阿斯伤粉
再如日奴阿斯伤粉 规格 去毒自然铜粉
再如日奴阿斯伤粉 入药形式 伤粉
再如日奴阿斯伤粉 用法用量 外用，根据病情取适量，撒于患处
再如日奴阿斯伤粉 功能主治 祛腐愈疮
再如日奴阿斯伤粉 功能主治 防止疮疡恶化
再如日奴阿斯伤粉 功能主治 愈合伤口
再如日奴阿斯伤粉 治疗 创伤腐烂
再如日奴阿斯伤粉 治疗 蔓延性疮疡
再如日奴阿斯伤粉 治疗 伤口不愈
亚库提 学名 红宝石
亚库提 异名 牙兀古石
亚库提 异名 雅胡提
亚库提 异名 阿思忙攻
亚库提 异名 亚库提如麻尼
亚库提 异名 亚库提苏如合
亚库提 异名 马尼克
亚库提 来源 红宝石
亚库提 主产地 国内外大部分地区
亚库提 主产地 也门
亚库提 主产地 土耳其
亚库提 性味 二级干热
亚库提 性味 无味
亚库提 功能主治 生干生热
亚库提 功能主治 祛寒补心
亚库提 功能主治 燥湿补脑
亚库提 功能主治 爽神悦志
亚库提 功能主治 解癫除郁
亚库提 功能主治 滋补神经
亚库提 功能主治 解毒明目
亚库提 治疗 寒性心悸
亚库提 治疗 心慌
亚库提 治疗 湿性脑虚
亚库提 治疗 寒性神经衰弱
亚库提 治疗 精神分裂
亚库提 治疗 癫疴
亚库提 治疗 中毒性疾病
亚库提 治疗 眼疾
亚库提 用法用量 内服：0.25～0.5g
亚库提 用法用量 外用：适量
亚库提 入药形式 舒心膏
亚库提 入药形式 散剂
亚库提 入药形式 糖膏
亚库提 入药形式 蜜膏
亚库提 入药形式 小丸
亚库提 入药形式 眼粉
亚库提 代用药 宝石
亚库提 代用药 玉石
亚库提 代用药 黄金
亚库提 制剂 木排日亚库提舒心膏
木排日亚库提舒心膏 规格 红宝石1g
木排日亚库提舒心膏 规格 白罂粟子、天竺黄、玫瑰花各30g
木排日亚库提舒心膏 规格 黄瓜子、甜瓜子、芫荽、小檗实汁膏、赤石脂、余甘子皮、牛舌草各15g
木排日亚库提舒心膏 规格 樟脑、檀香、珍珠、珊瑚、琥珀各9g
木排日亚库提舒心膏 规格 蜜蜂花、补血草、矢车菊、多榔菊、蚕茧、阿月浑子皮各6g
木排日亚库提舒心膏 规格 藏红花2g
木排日亚库提舒心膏 规格 苹果汁300ml
木排日亚库提舒心膏 入药形式 蜜膏
木排日亚库提舒心膏 用法用量 内服，每日2次，每次3g,用开水送下
木排日亚库提舒心膏 功能主治 补脑强心
木排日亚库提舒心膏 功能主治 爽心悦志
木排日亚库提舒心膏 治疗 脑虚
木排日亚库提舒心膏 治疗 心脏虚弱
木排日亚库提舒心膏 治疗 心悸心慌
艾刻克 学名 玛瑙
艾刻克 异名 阿吉吉
艾刻克 异名 艾刻克也麦尼
艾刻克 来源 石英
艾刻克 主产地 河南
艾刻克 主产地 湖北
艾刻克 主产地 安徽
艾刻克 主产地 陕西
艾刻克 主产地 甘肃
艾刻克 主产地 四川
艾刻克 主产地 云南
艾刻克 主产地 新疆
艾刻克 主产地 台湾
艾刻克 贮藏 贮于木箱中保管
艾刻克 成份 二氧化硅
艾刻克 成份 水化二氧化硅
艾刻克 成份 铁
艾刻克 成份 钴
艾刻克 成份 镍
